datetime;cartPos;cartVel;pendPos;pendVel;action
2024-09-22 04:50:33.831397;0.11024185;0.33519968;0.11583756;0.27141762;0
2024-09-22 04:50:33.831397;0.11694585;0.13863172;0.12126591;0.5982737;1
2024-09-22 04:50:33.831397;0.11971848;0.3318669;0.13323139;0.3461144;1
2024-09-22 04:50:33.831397;0.12635581;0.52486694;0.14015368;0.09823414;1
2024-09-22 04:50:33.831397;0.13685316;0.71773106;0.14211836;-0.1471549;0
2024-09-22 04:50:33.831397;0.15120777;0.5208902;0.13917527;0.18677191;0
2024-09-22 04:50:33.832398;0.16162558;0.3240798;0.1429107;0.51991856;0
2024-09-22 04:50:33.832398;0.16810718;0.12726577;0.15330908;0.85400283;1
2024-09-22 04:50:33.832398;0.1706525;0.32000312;0.17038913;0.6131842;0
2024-09-22 04:50:33.832398;0.17705256;0.122961305;0.18265282;0.95431924;0
2024-09-22 04:50:33.832398;0.17951179;-0.074085206;0.20173919;1.298374;1
2024-09-22 04:50:33.832398;0.84510654;1.4696946;5.3845534;6.356138;1
2024-09-22 04:50:33.832398;0.03816506;0.17934886;0.02987275;-0.32454148;0
2024-09-22 04:50:33.832398;0.041752033;-0.016185423;0.02338192;-0.022589637;0
2024-09-22 04:50:33.832398;0.041428328;-0.21163476;0.022930128;0.27737787;1
2024-09-22 04:50:33.832398;0.03719563;-0.01684731;0.028477686;-0.007985608;1
2024-09-22 04:50:33.832398;0.036858685;0.1778549;0.028317973;-0.2915492;1
2024-09-22 04:50:33.832398;0.040415782;0.37256187;0.022486988;-0.5751682;1
2024-09-22 04:50:33.832398;0.04786702;0.5673615;0.010983625;-0.86068314;0
2024-09-22 04:50:33.832398;0.05921425;0.37209168;-0.006230037;-0.56456697;1
2024-09-22 04:50:33.832398;0.06665608;0.5673005;-0.017521376;-0.85920614;0
2024-09-22 04:50:33.832398;0.078002095;0.37242153;-0.034705497;-0.5720836;1
2024-09-22 04:50:33.832398;0.08545052;0.5680125;-0.04614717;-0.8754947;0
2024-09-22 04:50:33.832398;0.09681077;0.37354723;-0.06365707;-0.5976698;0
2024-09-22 04:50:33.832398;0.104281716;0.17937106;-0.07561046;-0.32569802;1
2024-09-22 04:50:33.832398;0.10786914;0.37548354;-0.08212442;-0.6412346;1
2024-09-22 04:50:33.832398;0.11537881;0.5716485;-0.09494911;-0.95860773;1
2024-09-22 04:50:33.832398;0.12681179;0.76790994;-0.114121266;-1.279547;0
2024-09-22 04:50:33.833401;0.14216998;0.57441217;-0.1397122;-1.0246671;0
2024-09-22 04:50:33.833401;0.15365823;0.38139915;-0.16020556;-0.77891064;1
2024-09-22 04:50:33.833401;0.1612862;0.5783185;-0.17578377;-1.1174064;0
2024-09-22 04:50:33.833401;0.17285258;0.38588354;-0.19813189;-0.8846168;0
2024-09-22 04:50:33.833401;-0.5529152;-3.3078723;0.27353844;-0.874657;0
2024-09-22 04:50:33.833401;-0.030040558;-0.20291051;0.00023548836;0.29308525;0
2024-09-22 04:50:33.833401;-0.03409877;-0.39803582;0.0060971933;0.58584243;1
2024-09-22 04:50:33.833401;-0.042059485;-0.2029998;0.017814042;0.2950864;1
2024-09-22 04:50:33.833401;-0.04611948;-0.008136282;0.02371577;0.008074558;0
2024-09-22 04:50:33.833401;-0.046282206;-0.20359018;0.023877261;0.30814475;1
2024-09-22 04:50:33.833401;-0.05035401;-0.008816446;0.030040156;0.02308667;1
2024-09-22 04:50:33.833401;-0.05053034;0.18586211;0.030501889;-0.25996894;1
2024-09-22 04:50:33.833401;-0.046813097;0.38053566;0.02530251;-0.54287726;1
2024-09-22 04:50:33.833401;-0.039202385;0.57529306;0.014444966;-0.8274817;0
2024-09-22 04:50:33.833401;-0.027696524;0.37997657;-0.002104668;-0.5302909;0
2024-09-22 04:50:33.833401;-0.020096991;0.1848843;-0.012710486;-0.23827189;1
2024-09-22 04:50:33.833401;-0.016399305;0.3801855;-0.017475924;-0.53493685;1
2024-09-22 04:50:33.833401;-0.008795596;0.57554877;-0.02817466;-0.8330746;1
2024-09-22 04:50:33.833401;0.0027153802;0.7710442;-0.044836152;-1.1344836;1
2024-09-22 04:50:33.833401;0.018136263;0.9667232;-0.06752583;-1.4408846;0
2024-09-22 04:50:33.833401;0.03747073;0.7724948;-0.09634352;-1.1700435;0
2024-09-22 04:50:33.834398;0.052920625;0.5787487;-0.11974438;-0.90905327;1
2024-09-22 04:50:33.834398;0.0644956;0.7752701;-0.13792545;-1.2368453;1
2024-09-22 04:50:33.834398;0.080001004;0.971868;-0.16266236;-1.5693631;1
2024-09-22 04:50:33.834398;0.09943836;1.1685153;-0.19404963;-1.9080526;1
2024-09-22 04:50:33.834398;0.336271;5.8421507;3.7214751;-19.957247;0
2024-09-22 04:50:33.834398;0.0037398892;-0.15785134;-0.029718697;0.26195258;1
2024-09-22 04:50:33.834398;0.0005828626;0.037681952;-0.024479646;-0.03995385;0
2024-09-22 04:50:33.834398;0.0013365016;-0.15708056;-0.025278723;0.2449061;1
2024-09-22 04:50:33.834398;-0.0018051097;0.038393147;-0.020380601;-0.05564195;1
2024-09-22 04:50:33.834398;-0.0010372468;0.2338013;-0.02149344;-0.3546848;0
2024-09-22 04:50:33.834398;0.0036387793;0.038991455;-0.028587136;-0.0688561;0
2024-09-22 04:50:33.834398;0.0044186083;-0.15570924;-0.029964257;0.21467213;1
2024-09-22 04:50:33.834398;0.0013044238;0.039828002;-0.025670815;-0.08731023;0
2024-09-22 04:50:33.834398;0.0021009839;-0.15491675;-0.027417019;0.19716427;0
2024-09-22 04:50:33.834398;-0.0009973512;-0.34963605;-0.023473734;0.48107383;1
2024-09-22 04:50:33.834398;-0.007990072;-0.15419073;-0.013852258;0.181086;1
2024-09-22 04:50:33.834398;-0.011073886;0.041126665;-0.0102305375;-0.115934424;1
2024-09-22 04:50:33.834398;-0.0102513535;0.23639369;-0.012549226;-0.4118274;1
2024-09-22 04:50:33.834398;-0.0055234795;0.4316913;-0.020785773;-0.70844007;0
2024-09-22 04:50:33.834398;0.003110346;0.23686332;-0.034954574;-0.42237183;1
2024-09-22 04:50:33.834398;0.007847613;0.4324626;-0.043402012;-0.7258661;1
2024-09-22 04:50:33.835399;0.016496865;0.62815696;-0.05791933;-1.0318874;0
