datetime;cartPos;cartVel;pendPos;pendVel;action
2024-09-16 13:42:15.119340;0.3824613;0.35906842;-0.98958325;0.14396162;[-0.31954303]
2024-09-16 13:42:15.119340;0.386052;0.29968965;-0.9892176;0.14645323;[-0.41159993]
2024-09-16 13:42:15.119340;0.3890489;0.22576778;-0.9891154;0.14714158;[-0.27437234]
2024-09-16 13:42:15.119340;0.39130658;0.17360155;-0.98933387;0.14566587;[-0.99019015]
2024-09-16 13:42:15.119340;0.3930426;0.00847005;-0.9897868;0.1425557;[0.10141619]
2024-09-16 13:42:15.119340;0.3931273;0.016079873;-0.99083954;0.13504429;[0.06329525]
2024-09-16 13:42:15.119340;0.3932881;0.018081075;-0.9918559;0.12736475;[-0.18267074]
2024-09-16 13:42:15.120340;0.39346892;-0.018459763;-0.9928465;0.11939765;[0.78690165]
2024-09-16 13:42:15.120340;0.39328432;0.099237695;-0.99390817;0.11021159;[-0.04804558]
2024-09-16 13:42:15.120340;0.39427668;0.084925935;-0.99461585;0.10363057;[0.4751279]
2024-09-16 13:42:15.120340;0.39512596;0.1541608;-0.9953406;0.09642176;[0.72418296]
2024-09-16 13:42:15.120340;0.39666754;0.26344186;-0.9958811;0.090669096;[-0.42212301]
2024-09-16 13:42:15.120340;0.39930198;0.19049662;-0.99617445;0.08738675;[-0.78866947]
2024-09-16 13:42:15.120340;0.40120694;0.059416503;-0.99662644;0.08207179;[0.7891489]
2024-09-16 13:42:15.120340;0.4018011;0.18012507;-0.997311;0.0732853;[-0.00652174]
2024-09-16 13:42:15.120340;0.40360236;0.17444189;-0.99773324;0.06729306;[0.11559475]
2024-09-16 13:42:15.120340;0.40534678;0.18859887;-0.99813914;0.06097739;[-0.9964736]
2024-09-16 13:42:15.120340;0.40723276;0.02558372;-0.9984948;0.05484691;[-0.07232819]
2024-09-16 13:42:15.120340;0.4074886;0.010629317;-0.9990093;0.044501454;[0.03495308]
2024-09-16 13:42:15.121339;0.4075949;0.013455907;-0.9994339;0.033643566;[-0.11379495]
2024-09-16 13:42:15.121339;0.40772945;-0.006836208;-0.9997413;0.022743063;[0.5044966]
2024-09-16 13:42:15.121339;0.40766108;0.07245778;-0.9999367;0.011250282;[0.16484639]
2024-09-16 13:42:15.121339;0.40838566;0.09802778;-0.99999857;0.0016820173;[-0.17176743]
2024-09-16 13:42:15.121339;0.40936595;0.07028586;-0.99997354;-0.007274829;[0.3582247]
2024-09-16 13:42:15.121339;0.4100688;0.12793241;-0.9998567;-0.016928673;[-0.02002731]
2024-09-16 13:42:15.121339;0.41134813;0.12554835;-0.9996844;-0.02512244;[0.08201267]
2024-09-16 13:42:15.121339;0.41260362;0.13998446;-0.9994443;-0.03333254;[0.6750569]
2024-09-16 13:42:15.121339;0.41400346;0.24970785;-0.99915427;-0.041118294;[-0.40675804]
2024-09-16 13:42:15.121339;0.41650054;0.18673591;-0.99893767;-0.046081346;[-0.22170942]
2024-09-16 13:42:15.121339;0.4183679;0.15376373;-0.9986202;-0.052513305;[0.8970069]
2024-09-16 13:42:15.121339;0.41990554;0.2999512;-0.99821925;-0.059652135;[-0.5946315]
2024-09-16 13:42:15.122344;0.42290506;0.20805115;-0.9980124;-0.06301732;[0.07034791]
2024-09-16 13:42:15.122344;0.42498556;0.22269072;-0.9976495;-0.06852386;[-0.09702159]
2024-09-16 13:42:15.122344;0.42721248;0.21091315;-0.9972945;-0.07350977;[0.27734703]
2024-09-16 13:42:15.122344;0.4293216;0.25916058;-0.99690473;-0.078618966;[-0.02477217]
2024-09-16 13:42:15.122344;0.4319132;0.2594257;-0.99660367;-0.0823475;[0.6709397]
2024-09-16 13:42:15.122344;0.43450746;0.37076816;-0.9963058;-0.08587599;[-0.30991563]
2024-09-16 13:42:15.122344;0.43821514;0.32582906;-0.9962572;-0.08643866;[0.6480117]
2024-09-16 13:42:15.122344;0.44147342;0.43358496;-0.99612874;-0.08790633;[0.06209078]
2024-09-16 13:42:15.122344;0.44580927;0.44792292;-0.99625283;-0.08648901;[-0.12564738]
2024-09-16 13:42:15.122344;0.4502885;0.43225807;-0.9964234;-0.08450069;[0.28687742]
2024-09-16 13:42:15.122344;0.4546111;0.48222047;-0.99657536;-0.08268926;[-0.8010915]
2024-09-16 13:42:15.122344;0.4594333;0.35865778;-0.9968404;-0.07943019;[0.8035234]
2024-09-16 13:42:15.123342;0.46301988;0.49081293;-0.99687165;-0.079037085;[0.24153993]
2024-09-16 13:42:15.123342;0.467928;0.5331861;-0.99717104;-0.07516585;[-0.02961246]
2024-09-16 13:42:15.123342;0.47325987;0.5320626;-0.99754375;-0.07004657;[-0.98928034]
2024-09-16 13:42:15.123342;0.47858047;0.37754536;-0.99790025;-0.06476924;[0.83038306]
2024-09-16 13:42:15.123342;0.48235595;0.5132732;-0.9980031;-0.06316464;[0.09189799]
2024-09-16 13:42:15.123342;0.48748866;0.53086793;-0.99831533;-0.058021147;[0.8258707]
2024-09-16 13:42:15.123342;0.49279734;0.6653451;-0.9986323;-0.052282877;[-0.84657985]
2024-09-16 13:42:15.123342;0.4994508;0.53222966;-0.999073;-0.043047685;[-0.25384164]
2024-09-16 13:42:15.123342;0.5047731;0.49337846;-0.9993152;-0.03700179;[-0.89132386]
2024-09-16 13:42:15.123342;0.50970685;0.35229567;-0.99949366;-0.03181881;[-0.17045002]
2024-09-16 13:42:15.123342;0.51322985;0.3263519;-0.9995479;-0.030067408;[0.20959018]
2024-09-16 13:42:15.123342;0.5164934;0.3611171;-0.9995827;-0.028885832;[0.38042557]
2024-09-16 13:42:15.124340;0.5201045;0.42308074;-0.99964184;-0.026762012;[0.33157185]
2024-09-16 13:42:15.124340;0.5243353;0.4770174;-0.999735;-0.02301917;[-0.12191343]
2024-09-16 13:42:15.124340;0.5291055;0.45812467;-0.99984044;-0.017862618;[-0.99664766]
2024-09-16 13:42:15.124340;0.53368676;0.29902044;-0.99991393;-0.013121236;[0.3396751]
2024-09-16 13:42:15.124340;0.53667694;0.3536576;-0.9999242;-0.012312464;[0.6298085]
2024-09-16 13:42:15.124340;0.5402135;0.45457876;-0.9999489;-0.010105742;[-0.651664]
2024-09-16 13:42:15.124340;0.54475933;0.3501925;-0.9999857;-0.0053459625;[-0.12504447]
2024-09-16 13:42:15.124340;0.5482612;0.329941;-0.999995;-0.0031707706;[0.61864996]
2024-09-16 13:42:15.124340;0.55156064;0.42858353;-0.99999887;-0.0014887188;[-0.23297884]
2024-09-16 13:42:15.124340;0.5558465;0.39070958;-0.9999964;0.002667169;[0.07036996]
2024-09-16 13:42:15.124340;0.5597536;0.40118578;-0.9999827;0.0058798366;[0.6989238]
2024-09-16 13:42:15.124340;0.56376547;0.51202124;-0.9999563;0.009347789;[-0.65810096]
2024-09-16 13:42:15.125348;0.5688857;0.40535203;-0.99987876;0.015571754;[-0.24495469]
2024-09-16 13:42:15.125348;0.57293916;0.36459458;-0.9998175;0.019106118;[0.5292809]
2024-09-16 13:42:15.125348;0.5765851;0.44754967;-0.99976707;0.021583458;[-0.74257356]
2024-09-16 13:42:15.125348;0.58106065;0.32677367;-0.99965966;0.026086623;[-0.21792737]
2024-09-16 13:42:15.125348;0.58432835;0.28985974;-0.9996213;0.027518872;[-0.6728144]
2024-09-16 13:42:15.125348;0.587227;0.18017456;-0.99960893;0.027964886;[0.08967608]
2024-09-16 13:42:15.125348;0.5890287;0.19257784;-0.9996722;0.025603272;[0.56905586]
2024-09-16 13:42:15.125348;0.5909545;0.28177276;-0.99972427;0.023482755;[-0.18424995]
2024-09-16 13:42:15.125348;0.59377223;0.25046906;-0.9997232;0.023527872;[-0.52572334]
2024-09-16 13:42:15.125348;0.5962769;0.16459487;-0.99974155;0.02273319;[-0.42829886]
2024-09-16 13:42:15.125348;0.59792286;0.09448144;-0.9998053;0.019734947;[-0.5085985]
2024-09-16 13:42:15.125348;0.59886765;0.011800327;-0.99988854;0.014928563;[0.31594178]
2024-09-16 13:42:15.126347;0.5989857;0.061428834;-0.99996793;0.0080068465;[0.37535208]
2024-09-16 13:42:15.126347;0.59959996;0.12090656;-0.9999974;0.0022886689;[-0.9572738]
2024-09-16 13:42:15.126347;0.60080904;-0.032586053;-0.9999981;-0.00196235;[0.2517696]
2024-09-16 13:42:15.126347;0.6004832;0.007867836;-0.99994946;-0.010056128;[-0.5188908]
2024-09-16 13:42:15.126347;0.60056186;-0.074557714;-0.9998532;-0.017133242;[0.13813598]
2024-09-16 13:42:15.126347;0.59981626;-0.051297262;-0.99965554;-0.026244696;[-0.25548786]
2024-09-16 13:42:15.126347;0.5993033;-0.09048584;-0.9993967;-0.034730867;[0.66077703]
2024-09-16 13:42:15.126347;0.59839845;0.017424002;-0.9990259;-0.044128608;[0.5577143]
2024-09-16 13:42:15.126347;0.5985727;0.1091672;-0.99871165;-0.050744843;[-0.1359829]
2024-09-16 13:42:15.126347;0.59966433;0.09027223;-0.99848837;-0.05496296;[-0.45766336]
2024-09-16 13:42:15.126347;0.60056704;0.020289594;-0.9982267;-0.05952667;[0.9839996]
2024-09-16 13:42:15.126347;0.60076994;0.18091129;-0.99783957;-0.06569773;[0.55167246]
2024-09-16 13:42:15.127343;0.60257906;0.27252123;-0.99770427;-0.06772184;[0.28841254]
2024-09-16 13:42:15.127343;0.6053043;0.3220761;-0.99773246;-0.06730485;[0.05766264]
2024-09-16 13:42:15.127343;0.60852504;0.33471444;-0.99785334;-0.06548863;[0.9730689]
2024-09-16 13:42:15.127343;0.6118722;0.4933204;-0.99800134;-0.06319269;[0.784652]
2024-09-16 13:42:15.127343;0.6168054;0.6215465;-0.9983864;-0.05678614;[0.16182478]
2024-09-16 13:42:15.127343;0.6230209;0.64985985;-0.9988936;-0.047026847;[0.1452324]
2024-09-16 13:42:15.127343;0.62951946;0.674919;-0.99933666;-0.036417536;[0.8282425]
2024-09-16 13:42:15.127343;0.6362687;0.8085087;-0.9996859;-0.025063122;[-0.46549958]
2024-09-16 13:42:15.127343;0.64435375;0.7343709;-0.9999472;-0.010278789;[-0.9022975]
2024-09-16 13:42:15.127343;0.65169746;0.58948475;-0.9999963;0.0027164684;[-0.00727871]
2024-09-16 13:42:15.127343;0.6575923;0.5872112;-0.9999266;0.01211489;[-0.94654065]
2024-09-16 13:42:15.127343;0.6634644;0.4340995;-0.9997699;0.021448748;[-0.645816]
2024-09-16 13:42:15.127343;0.6678054;0.32882452;-0.9996374;0.026925093;[0.56293285]
2024-09-16 13:42:15.128340;0.67109364;0.41673854;-0.9995583;0.029717999;[-0.12219505]
2024-09-16 13:42:15.128340;0.675261;0.39476466;-0.99939984;0.034640424;[-0.40841562]
2024-09-16 13:42:15.128340;0.6792087;0.32678032;-0.99924153;0.038940426;[0.98587036]
2024-09-16 13:42:15.128340;0.68247646;0.48155734;-0.99914026;0.041457675;[-0.11888968]
2024-09-16 13:42:15.128340;0.68729204;0.4593075;-0.9988597;0.047741584;[-0.01130706]
2024-09-16 13:42:15.128340;0.6918851;0.45392475;-0.998575;0.053367008;[-0.32674578]
2024-09-16 13:42:15.128340;0.69642437;0.397838;-0.9982733;0.058739554;[0.25772536]
2024-09-16 13:42:15.128340;0.70040274;0.43488497;-0.9980398;0.06258229;[0.7708297]
2024-09-16 13:42:15.128340;0.7047516;0.55353075;-0.9977393;0.06720272;[-0.3322411]
2024-09-16 13:42:15.128340;0.7102869;0.49560368;-0.997212;0.074620865;[-0.21743262]
2024-09-16 13:42:15.128340;0.7152429;0.45570958;-0.99676025;0.08043032;[-0.60638165]
2024-09-16 13:42:15.128340;0.71980006;0.3535904;-0.9963755;0.08506361;[-0.01307769]
2024-09-16 13:42:15.129340;0.723336;0.34596413;-0.99621147;0.08696361;[0.7579489]
2024-09-16 13:42:15.129340;0.7267956;0.46105096;-0.9960792;0.08846607;[-0.48673427]
2024-09-16 13:42:15.129340;0.7314061;0.3775989;-0.99570245;0.092610024;[-0.71109176]
2024-09-16 13:42:15.129340;0.7351821;0.25839266;-0.9955279;0.09446759;[0.78286743]
2024-09-16 13:42:15.129340;0.737766;0.3770575;-0.9956526;0.093144484;[-0.1546432]
2024-09-16 13:42:15.129340;0.7415366;0.34640232;-0.99552196;0.094530806;[0.92736495]
2024-09-16 13:42:15.129340;0.7450006;0.4879225;-0.995484;0.09492976;[0.9756787]
2024-09-16 13:42:15.129340;0.74987984;0.6368461;-0.99512684;0.09860328;[0.41633046]
2024-09-16 13:42:15.129340;0.7562483;0.696191;-0.9943949;0.10572984;[0.165186]
2024-09-16 13:42:15.129340;0.76321024;0.715007;-0.99347186;0.11407733;[0.77840215]
2024-09-16 13:42:15.129340;0.7703603;0.8306242;-0.9924533;0.1226234;[-0.91827]
2024-09-16 13:42:15.129340;0.7786665;0.6762255;-0.99101794;0.13372906;[-0.24336135]
2024-09-16 13:42:15.130340;0.78542876;0.6287464;-0.9900482;0.1407284;[0.82170725]
